"y1","y2","id"
16.4623075102519,12.9128292862722,"SRR660824"
14.7941276240125,6.72001703806361,"SRR2166176"
24.8226387834143,-16.7312506907626,"SRR606939"
14.3011334762591,7.05950259038502,"SRR2167642"
16.3089051833262,1.63174549963446,"SRR2165473"
7.85066696666507,5.76141765768492,"SRR603858"
12.4759517261899,-20.7276987989311,"SRR607445"
-18.8420690807017,-11.8147575170049,"SRR661651"
16.4579103389784,-14.1664549822721,"SRR663753"
22.0871738470438,6.70856629543503,"SRR808704"
15.4228579502418,16.2346847301435,"SRR660306"
27.8453137912975,-8.61679744356912,"SRR816015"
1.7290318493158,16.5057548964063,"SRR1389909"
23.4898949487076,-29.0951407459548,"SRR812970"
15.1278399407572,-15.9692376800374,"SRR1485892"
26.6697265809743,-7.00767613359995,"SRR1380716"
17.1118415754077,-19.4696470331104,"SRR1455060"
7.42450968371608,16.9578900431959,"SRR1499584"
21.4580313638128,-7.94759296209054,"SRR1073217"
18.0743762819842,14.610968532073,"SRR665551"
15.9214772036327,-14.3266970062067,"SRR664854"
2.24938652998987,5.09568160621407,"SRR817070"
20.6579553796258,16.2952458487144,"SRR656107"
23.0271297075139,0.643146072171534,"SRR811697"
24.292748543841,-13.4314758363763,"SRR810713"
14.7521420682261,-19.3389227069611,"SRR1337909"
13.1274268021565,-13.4298404714766,"SRR1397094"
7.75943602575316,3.74538837812941,"SRR817686"
24.0076904582108,6.33048742399765,"SRR818821"
24.9465562973447,-13.6926063208859,"SRR612803"
23.0406888479817,-6.02408617571865,"SRR1330792"
29.4648588057955,6.1865134577326,"SRR815116"
24.1603095090227,-18.0984688788049,"SRR1468613"
6.44285762545784,17.0153603049436,"SRR815256"
24.1104238002235,-29.2104236675337,"SRR1320785"
23.3813813738018,1.4073405428658,"SRR1392593"
23.8556968544511,-3.93630864177963,"SRR1410823"
26.2483482769319,-12.1013794431656,"SRR613282"
15.7535079562847,15.610351178862,"SRR1359328"
18.3758103876793,6.50923917415387,"SRR1499543"
4.2134798793805,15.9346322929926,"SRR1486995"
15.4120192814433,-16.3787041402486,"SRR1487107"
29.4700083529304,-1.90603636159665,"SRR815184"
24.1905926232946,9.76731448491155,"SRR1443419"
22.272552110795,1.82179894314716,"SRR1403934"
22.6114189260275,-0.0625392495686833,"SRR1330831"
8.14770097329856,17.5439593145358,"SRR1081961"
10.4780839555758,14.4883494990315,"SRR813043"
22.7542539178807,-14.2055084995298,"SRR815140"
22.709313556378,-16.1880091390317,"SRR1349562"
17.5948661808917,8.25703807906326,"SRR656874"
15.6897882344836,-20.4863589854327,"SRR818057"
26.1845687178268,-2.6446847862207,"SRR816969"
24.8254096492627,-16.9583082119866,"SRR1381693"
26.2324671929544,2.06734792116951,"SRR1335338"
19.9944133609456,8.55818578089274,"SRR659037"
27.7694185944519,-9.09675527808106,"SRR1355396"
-5.67803846428281,17.6391678289467,"SRR808220"
19.6173931115289,9.18434599159151,"SRR1341480"
27.7118870048364,-4.64916344908978,"SRR1353376"
36.3441811758347,-2.21234070856322,"SRR1475930"
17.3522730978522,-20.5252701458345,"SRR1394713"
20.9200779929487,9.31427876220982,"SRR657516"
27.6574377528591,-4.7170567910663,"SRR1499040"
29.0206871672245,-1.34481501433015,"SRR1091008"
17.8839321305719,16.5676910905631,"SRR1454761"
13.0496220556172,-17.6250091485433,"SRR1409282"
18.7982653830507,15.9214150872615,"SRR662031"
17.2808752905632,14.6122351922651,"SRR821124"
20.3588386616359,-35.4862481824599,"SRR1404401"
20.1082857940793,-17.7161609526471,"SRR1325483"
20.4874188046617,0.867165946864034,"SRR1375394"
23.7603004901208,6.73891641227877,"SRR1335188"
26.7556304505937,-9.05884877377072,"SRR808862"
31.6537967473309,25.5742044077527,"SRR1380886"
21.1135145366451,8.42696113960566,"SRR1453591"
18.0215617715951,-33.4527940694493,"SRR615407"
20.1303854452054,-17.7280877509485,"SRR1443092"
20.4289615656833,7.56601868382426,"SRR657372"
17.3605112918187,12.7994092248545,"SRR1456250"
8.68795683781517,15.2818810295263,"SRR1075825"
21.8119658006905,-31.1192942202777,"SRR1331311"
22.18081965113,-7.67778953012783,"SRR1313664"
5.98623613031545,32.4015636590031,"SRR1454671"
24.067381795334,11.3815914073561,"SRR1433708"
19.104785008174,0.947791627601705,"SRR1498997"
12.355929675814,16.112773981498,"SRR1454460"
14.9250186575633,-4.95598034552844,"SRR1415637"
26.9847239454855,2.03045462852898,"SRR661167"
19.1403727619535,12.024925573946,"SRR1081283"
16.0788640415634,17.8515539817546,"SRR1416386"
23.3370896196005,-26.4001617576156,"SRR1447523"
24.9814510278328,-27.6851896750125,"SRR615177"
23.0614986649224,7.79239292904641,"SRR1477883"
-22.7867116909193,15.9385540433536,"SRR1404623"
