"y1","y2"
-2.16514890340687,2.48865681978002
6.73727172016767,17.1712657951017
18.751590318753,10.0804439689939
-1.26736257731985,2.29608683422104
12.4416591870771,17.0173599505207
-6.67526643885915,7.27281750081751
18.5990009169989,10.0427732881296
-4.76390936438878,18.3325290169295
13.6688208595869,4.0461284240219
-21.1092477648721,-2.20198501515905
-7.30676447582429,15.0902372831429
10.1394984584513,15.1997767669579
11.4807167234969,14.8222697339423
18.7715812478096,-1.88974799576025
17.6117374075637,-1.04952080958132
17.3574354303449,-3.11894725514038
-0.032970729134607,-6.79031653806828
-4.03231140675201,-5.96983485399646
-6.53960438276175,7.1318565396997
-18.3123368336102,15.8310663808106
-6.29935214717035,10.6496954658408
-4.10496922749391,7.55527215064007
10.8142475264833,5.72961614889173
12.0815285672495,6.37718145010212
-0.958369823866244,15.2473233463486
-8.96999072497746,5.96344646729792
-12.0481357779336,-4.99590954340729
21.7020240784128,6.70471576274817
-4.35765369671255,-6.84856546666677
21.3748414271995,12.7978670449326
4.58208194647169,16.9048989084869
0.918648373046715,14.5834585804713
-1.50483792942123,10.9556779861734
6.94909547588486,14.3118569720328
8.62856165749201,13.2590843179684
14.3576189968821,7.65927557327689
19.1927886878826,-5.2582743151217
-4.80582741794252,-6.75113465150295
7.75308491155493,30.7480839377502
5.96169223606106,15.7620645992402
-0.0113089813130667,13.9982616727407
-1.19825567477965,15.3029306432838
9.53105228928195,-4.1734066405706
3.84066451146305,0.313217408028269
-8.18099577599896,13.6807978483812
21.9245653392565,8.84977823539284
19.6227021791399,-1.23146605134773
18.9602973415386,12.0170712032371
-14.6026904627815,-5.49983019966142
8.43176339335674,30.7662582487737
0.645055161954401,11.1484804714101
-0.99288362765079,1.27757611688067
-1.60086439608062,16.1871415105131
-1.91654370422831,-5.76564129046972
25.8394526255758,-15.3276059572952
33.928064948363,-11.7789884143668
12.9687147507162,11.6305743097434
17.0663632962968,6.60955334999861
12.810604022783,12.280095399144
8.79055390223973,13.5956812856331
-10.3473460411705,4.49423308915514
-12.9796859709739,-5.79208566568343
7.20048537405467,-11.3493599862567
5.1086615757748,18.8926846634947
24.1057947831668,10.0620132785584
5.73462421274014,35.8289946623855
-14.2399838580568,6.94029653562229
12.2743941699946,28.1903541429678
-8.75654037327823,18.0970624336189
5.89632026809619,17.5304486225986
-0.159393450910327,-7.78252571887957
-9.45624386418834,8.77712262489448
19.5615395963625,-3.81313013037248
20.8032501182149,8.20400545322824
10.3866222374302,14.1413415289866
15.809690304183,11.5726822615277
-10.4406424396662,6.43251347103943
19.9434025648648,-2.44327850610616
10.1838969215485,9.64359846274954
-14.4796143709026,-5.61529580455192
-6.6745829288423,11.3841310780431
12.2685504802326,15.9434552573205
19.4508114491971,5.92968815441289
-9.12970617533222,14.8263857961167
-16.0785349761596,-5.1581041597305
-5.15825071261507,14.5635925951405
-15.2638644186444,3.96201767237035
-1.59169949905824,14.8018655808768
-13.3783137365609,1.04865322614182
12.9104015637398,-11.4663399222415
15.3240110677825,5.15355117769054
1.26398408029538,5.45455561469323
-9.61114457056008,7.00943633081298
-5.99844130133328,17.891258968766
18.9015875739694,16.9654531337924
-13.7909104225234,4.63662134536168
4.11598375463286,14.519870553529
-9.37478639606737,5.32628549606787
1.35068304500809,-1.02800705233117
-7.12683331151511,-11.6038036081766
2.4740612488465,22.3564505291693
0.344797298026221,-8.27318120730224
-6.10607113406556,13.8251216000847
-12.5719642067952,1.39321725237569
-7.10897115119784,9.1302850199518
18.1339463405358,1.85014482387702
-11.3277745617126,-4.0816322572481
2.90037827222556,6.28429869961632
-10.9333228215969,-3.71294637236838
-6.04231468191268,16.7585813511785
-16.0203625450918,3.48641398545808
-0.369866780753351,2.03402579145864
-1.43156168176427,0.929467368300827
-8.20902808442142,17.7946596891658
-28.5943069260728,-3.41407193526095
-18.5269781989083,-6.34624186737871
17.4776468639763,8.09602203455801
-1.92007896986707,10.5455238087959
20.8138396571028,11.32068708182
-11.7929970425321,1.93069033488416
-21.9907663455585,5.339375114872
-35.9924938872886,-3.77901277463489
-3.9093638993122,-0.341435406563716
-19.6110963663146,-5.22162063691908
19.0407244541793,-3.61165564869853
8.20615695179549,13.7622821645132
17.9903526002461,-4.51515864730221
-6.53068917758089,9.7238621830818
-3.6211477942642,-8.48593128125848
-25.4447864053035,-5.92596789895117
8.9814252361266,-8.62867672445127
-22.3434165021503,-3.29494757665225
14.2157836648808,2.45721495430264
22.5994908295677,10.1432807071061
19.9979186559015,13.2834173692313
2.178192165241,13.5979186239176
-1.63200440557205,-5.06633122291983
13.8060820469264,10.0049067185778
-12.6407464632905,1.5558163429892
